epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,2213.75,0.79106,0.60784,0.8102,0.78566,0.68608,0.76783,0.57873,0.75948,0.62971,0.81735,0.005908,0.005908,0.005908
126,2231.02,0.79262,0.60158,0.81414,0.77765,0.6786,0.76467,0.57584,0.77008,0.64123,0.81799,0.005875,0.005875,0.005875
127,2249.21,0.80986,0.61722,0.81797,0.75945,0.68751,0.76397,0.57114,0.76534,0.64765,0.81879,0.005842,0.005842,0.005842
128,2266.48,0.80782,0.61273,0.81311,0.78038,0.67402,0.76176,0.57554,0.75944,0.64239,0.81708,0.005809,0.005809,0.005809
129,2284.48,0.80194,0.61667,0.82291,0.77221,0.69807,0.77573,0.58635,0.7621,0.62055,0.81818,0.005776,0.005776,0.005776
130,2301.84,0.7711,0.59676,0.81663,0.81099,0.67121,0.77648,0.58684,0.75816,0.61627,0.81631,0.005743,0.005743,0.005743
131,2319.88,0.79619,0.589,0.81544,0.7872,0.68281,0.77333,0.58357,0.7646,0.62545,0.81919,0.00571,0.00571,0.00571
132,2337.14,0.795,0.61431,0.82596,0.79615,0.6817,0.77471,0.58567,0.75468,0.61734,0.81677,0.005677,0.005677,0.005677
133,2355.44,0.77368,0.59657,0.81717,0.8061,0.67697,0.78085,0.58945,0.75101,0.60099,0.81488,0.005644,0.005644,0.005644
134,2372.71,0.79532,0.59931,0.81687,0.76947,0.70611,0.77648,0.58575,0.75416,0.62035,0.8158,0.005611,0.005611,0.005611
135,2390.74,0.82479,0.60162,0.81276,0.79242,0.68588,0.77338,0.58485,0.7611,0.6237,0.81817,0.005578,0.005578,0.005578
136,2408.12,0.79532,0.58857,0.81932,0.80489,0.69119,0.78131,0.59251,0.74971,0.59931,0.81631,0.005545,0.005545,0.005545
137,2426.57,0.77621,0.56437,0.81295,0.81095,0.68536,0.78301,0.59295,0.75895,0.61403,0.81572,0.005512,0.005512,0.005512
138,2444.03,0.79999,0.58811,0.80937,0.80533,0.68772,0.77901,0.58874,0.75547,0.61495,0.8155,0.005479,0.005479,0.005479
139,2462.09,0.80346,0.59623,0.8189,0.79529,0.69033,0.77599,0.58557,0.75492,0.61827,0.81496,0.005446,0.005446,0.005446
140,2479.41,0.77121,0.56332,0.80934,0.81087,0.69251,0.7846,0.59491,0.75763,0.59523,0.81614,0.005413,0.005413,0.005413
141,2497.6,0.78809,0.56882,0.81432,0.80609,0.68273,0.77916,0.58978,0.75666,0.61162,0.81555,0.00538,0.00538,0.00538
142,2514.81,0.8111,0.5909,0.80957,0.79784,0.67548,0.77841,0.58708,0.75361,0.62497,0.81434,0.005347,0.005347,0.005347
143,2533.04,0.76436,0.58967,0.81046,0.80256,0.68348,0.78069,0.59278,0.7519,0.61587,0.81421,0.005314,0.005314,0.005314
144,2550.35,0.77897,0.57995,0.81632,0.79444,0.71411,0.79197,0.59785,0.75239,0.58898,0.81369,0.005281,0.005281,0.005281
145,2568.37,0.78376,0.56429,0.81563,0.79381,0.68814,0.77462,0.58264,0.75618,0.63008,0.81466,0.005248,0.005248,0.005248
146,2585.69,0.74759,0.53952,0.81151,0.8097,0.68798,0.78507,0.59407,0.75102,0.61383,0.81457,0.005215,0.005215,0.005215
