epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,6957.31,0.69863,0.34895,0.80562,0.88891,0.75763,0.84605,0.5674,0.95013,0.61172,0.82011,0.006271,0.006271,0.006271
115,7018.14,0.69756,0.34686,0.81005,0.88321,0.7615,0.84572,0.56699,0.95029,0.61221,0.8201,0.006238,0.006238,0.006238
116,7079.36,0.69529,0.34715,0.80429,0.88439,0.76005,0.84619,0.5679,0.95049,0.61257,0.82001,0.006205,0.006205,0.006205
117,7140.36,0.69001,0.34287,0.80607,0.88465,0.75901,0.84504,0.56763,0.94966,0.61335,0.81992,0.006172,0.006172,0.006172
118,7201.43,0.6886,0.34379,0.80372,0.88714,0.75478,0.84406,0.56758,0.94919,0.61413,0.81994,0.006139,0.006139,0.006139
119,7262.66,0.68909,0.34151,0.8045,0.89128,0.75511,0.84428,0.56884,0.94896,0.61425,0.81998,0.006106,0.006106,0.006106
120,7323.9,0.68129,0.34,0.80426,0.89157,0.75451,0.844,0.56847,0.94817,0.61545,0.81997,0.006073,0.006073,0.006073
121,7384.98,0.68834,0.341,0.80595,0.89097,0.75444,0.84237,0.5679,0.9479,0.61501,0.81987,0.00604,0.00604,0.00604
122,7446.07,0.68084,0.33807,0.80453,0.89082,0.75685,0.84225,0.56745,0.94745,0.61464,0.81988,0.006007,0.006007,0.006007
123,7507.19,0.68167,0.33879,0.80287,0.89037,0.75223,0.84156,0.56739,0.94726,0.61583,0.82005,0.005974,0.005974,0.005974
124,7568.17,0.68537,0.34306,0.80457,0.88796,0.75223,0.84167,0.56689,0.94711,0.61608,0.82005,0.005941,0.005941,0.005941
125,7629.35,0.67834,0.33983,0.8059,0.89015,0.75103,0.84179,0.56717,0.94704,0.61632,0.82006,0.005908,0.005908,0.005908
126,7690.41,0.68288,0.34068,0.8062,0.88778,0.75364,0.84154,0.56731,0.94668,0.61632,0.81987,0.005875,0.005875,0.005875
127,7751.32,0.68257,0.33963,0.80456,0.88532,0.75268,0.84102,0.56738,0.94667,0.61669,0.8199,0.005842,0.005842,0.005842
128,7812.46,0.68049,0.34062,0.80527,0.88738,0.75166,0.84198,0.56764,0.94583,0.61675,0.81969,0.005809,0.005809,0.005809
129,7873.55,0.68068,0.33533,0.80441,0.89832,0.74381,0.84208,0.56801,0.94544,0.61634,0.81966,0.005776,0.005776,0.005776
130,7934.54,0.67745,0.33532,0.80687,0.88237,0.75352,0.84134,0.5677,0.94631,0.6175,0.81974,0.005743,0.005743,0.005743
131,7995.61,0.68289,0.33834,0.80509,0.86559,0.76793,0.84119,0.5673,0.94709,0.61865,0.81968,0.00571,0.00571,0.00571
132,8056.55,0.67959,0.33911,0.80557,0.86588,0.7675,0.8411,0.56761,0.94736,0.61857,0.81967,0.005677,0.005677,0.005677
133,8117.82,0.67681,0.33618,0.80195,0.86361,0.76798,0.84176,0.5685,0.94689,0.61853,0.81956,0.005644,0.005644,0.005644
134,8178.92,0.6755,0.33352,0.80391,0.86226,0.76926,0.84131,0.56865,0.94698,0.61949,0.81962,0.005611,0.005611,0.005611
135,8240.11,0.67788,0.33728,0.80346,0.86264,0.77055,0.84182,0.56881,0.94774,0.62135,0.81959,0.005578,0.005578,0.005578
136,8301.52,0.66643,0.33165,0.80606,0.86259,0.77016,0.84196,0.5685,0.94705,0.62153,0.81967,0.005545,0.005545,0.005545
137,8362.53,0.67126,0.33356,0.80249,0.8615,0.76816,0.8416,0.56944,0.94725,0.6222,0.8198,0.005512,0.005512,0.005512
138,8424.06,0.67011,0.33391,0.8047,0.86298,0.76719,0.84124,0.56936,0.94712,0.62233,0.81985,0.005479,0.005479,0.005479
139,8485.26,0.66681,0.33173,0.80141,0.86329,0.76811,0.84197,0.56969,0.94733,0.62247,0.81987,0.005446,0.005446,0.005446
140,8546.84,0.66283,0.32976,0.80348,0.86127,0.77087,0.84203,0.56996,0.94601,0.62205,0.81974,0.005413,0.005413,0.005413
141,8607.97,0.66685,0.33062,0.80287,0.86112,0.771,0.84199,0.57035,0.94636,0.62248,0.81978,0.00538,0.00538,0.00538
142,8670.09,0.66056,0.32802,0.80447,0.85935,0.77183,0.84256,0.56983,0.94627,0.62339,0.81978,0.005347,0.005347,0.005347
143,8731.35,0.6627,0.32787,0.80261,0.85904,0.77233,0.84255,0.57012,0.94574,0.62368,0.81977,0.005314,0.005314,0.005314
144,8792.44,0.66598,0.32929,0.80308,0.85976,0.77278,0.84274,0.57024,0.94524,0.62312,0.81969,0.005281,0.005281,0.005281
145,8853.57,0.6669,0.33106,0.80245,0.85869,0.77272,0.84243,0.56987,0.94548,0.62387,0.81973,0.005248,0.005248,0.005248
146,8914.79,0.65589,0.32592,0.79896,0.85873,0.77223,0.84202,0.56995,0.94541,0.62413,0.81972,0.005215,0.005215,0.005215
147,8975.8,0.64881,0.32272,0.80057,0.85915,0.77274,0.84213,0.56998,0.94535,0.62525,0.81978,0.005182,0.005182,0.005182
148,9037.1,0.65613,0.32328,0.8021,0.85972,0.77122,0.84216,0.56938,0.94557,0.62524,0.81978,0.005149,0.005149,0.005149
149,9098.23,0.65768,0.32504,0.80119,0.85903,0.77133,0.84209,0.56966,0.9454,0.62576,0.81969,0.005116,0.005116,0.005116
150,9159.51,0.65848,0.32457,0.80143,0.85863,0.77082,0.84175,0.56993,0.94556,0.62625,0.81962,0.005083,0.005083,0.005083
151,9221.12,0.64953,0.32247,0.80009,0.85812,0.77093,0.84185,0.56977,0.94574,0.62612,0.81968,0.00505,0.00505,0.00505
152,9283.05,0.64978,0.32506,0.80066,0.85679,0.77219,0.84225,0.56942,0.94584,0.62677,0.81959,0.005017,0.005017,0.005017
153,9344.37,0.64849,0.32068,0.80169,0.8564,0.7721,0.84233,0.56951,0.94554,0.62764,0.81953,0.004984,0.004984,0.004984
154,9406.49,0.65343,0.32056,0.80205,0.85731,0.77238,0.84227,0.57002,0.94515,0.62889,0.81963,0.004951,0.004951,0.004951
155,9467.94,0.65273,0.32232,0.80115,0.85495,0.77357,0.84234,0.56959,0.94498,0.62868,0.81958,0.004918,0.004918,0.004918
156,9529.48,0.64998,0.32162,0.80146,0.85681,0.77205,0.84229,0.56921,0.9452,0.62915,0.81938,0.004885,0.004885,0.004885
157,9591.3,0.65833,0.32417,0.80069,0.85355,0.77568,0.84243,0.56944,0.94493,0.63061,0.81944,0.004852,0.004852,0.004852
158,9652.68,0.64878,0.32172,0.80042,0.8545,0.77534,0.84196,0.56988,0.94462,0.63031,0.8194,0.004819,0.004819,0.004819
159,9714.18,0.64942,0.32193,0.80105,0.85425,0.77569,0.84197,0.56996,0.94504,0.63079,0.81935,0.004786,0.004786,0.004786
160,9775.51,0.64604,0.31844,0.80077,0.85319,0.77374,0.84186,0.57042,0.9445,0.63248,0.81957,0.004753,0.004753,0.004753
161,9837.15,0.64987,0.31899,0.80133,0.85427,0.77407,0.84184,0.56988,0.94421,0.63166,0.81949,0.00472,0.00472,0.00472
162,9898.4,0.64423,0.31798,0.80065,0.85341,0.77391,0.84189,0.57071,0.94401,0.63302,0.81963,0.004687,0.004687,0.004687
163,9959.98,0.64824,0.31936,0.80139,0.85494,0.77317,0.84187,0.57097,0.94372,0.63246,0.81957,0.004654,0.004654,0.004654
164,10021.3,0.64461,0.3167,0.80223,0.85299,0.77392,0.84164,0.57089,0.94425,0.63323,0.81947,0.004621,0.004621,0.004621
165,10082.9,0.64015,0.31549,0.80053,0.8539,0.77277,0.84135,0.5713,0.94381,0.63149,0.81918,0.004588,0.004588,0.004588
166,10144.1,0.63866,0.31518,0.80125,0.85513,0.77104,0.84143,0.57133,0.94399,0.63263,0.81924,0.004555,0.004555,0.004555
167,10206.2,0.64054,0.31917,0.79965,0.85571,0.7742,0.84154,0.57158,0.94391,0.63277,0.81923,0.004522,0.004522,0.004522
168,10267.4,0.6454,0.31692,0.80174,0.85601,0.77447,0.84149,0.57167,0.94352,0.63335,0.81934,0.004489,0.004489,0.004489
169,10329,0.64312,0.31576,0.79885,0.85605,0.77289,0.84161,0.57211,0.94423,0.63276,0.81932,0.004456,0.004456,0.004456
170,10390.4,0.63866,0.31526,0.79796,0.85604,0.77282,0.84169,0.57247,0.94464,0.63342,0.81939,0.004423,0.004423,0.004423
171,10451.9,0.63738,0.31544,0.79991,0.85633,0.7698,0.84162,0.57239,0.94528,0.63355,0.81952,0.00439,0.00439,0.00439
172,10513.2,0.63527,0.31138,0.79802,0.85675,0.76884,0.84252,0.57318,0.94491,0.63403,0.81944,0.004357,0.004357,0.004357
173,10574.7,0.63674,0.31617,0.79841,0.85781,0.76769,0.84187,0.573,0.9451,0.63439,0.81956,0.004324,0.004324,0.004324
174,10636,0.63295,0.31126,0.80019,0.85579,0.76768,0.84215,0.57248,0.94506,0.63462,0.81948,0.004291,0.004291,0.004291
175,10697.6,0.63398,0.31225,0.8009,0.85733,0.76674,0.84245,0.5733,0.94505,0.63498,0.81957,0.004258,0.004258,0.004258
176,10759,0.62742,0.3095,0.7971,0.85922,0.76613,0.8425,0.57322,0.94512,0.63592,0.81953,0.004225,0.004225,0.004225
177,10820,0.62707,0.30681,0.79883,0.86027,0.76593,0.84252,0.57356,0.94557,0.6366,0.81943,0.004192,0.004192,0.004192
178,10881.4,0.62976,0.30964,0.79756,0.85979,0.76597,0.84256,0.57329,0.94547,0.63622,0.81955,0.004159,0.004159,0.004159
179,10942.4,0.63232,0.31045,0.79825,0.85854,0.76637,0.84263,0.5735,0.94537,0.63597,0.81963,0.004126,0.004126,0.004126
180,11003.4,0.62904,0.30817,0.79788,0.86009,0.76636,0.84279,0.57367,0.9456,0.63625,0.81959,0.004093,0.004093,0.004093
181,11064.4,0.62717,0.30977,0.79674,0.85995,0.7663,0.8429,0.57406,0.94587,0.63738,0.81976,0.00406,0.00406,0.00406
182,11125.4,0.62791,0.30634,0.79543,0.86018,0.76535,0.84294,0.57426,0.94591,0.63674,0.8197,0.004027,0.004027,0.004027
183,11186.3,0.63212,0.31006,0.79621,0.86041,0.7653,0.84292,0.57458,0.94548,0.63696,0.81976,0.003994,0.003994,0.003994
184,11247.4,0.62957,0.30714,0.80016,0.86153,0.76585,0.84299,0.57424,0.94542,0.63802,0.81977,0.003961,0.003961,0.003961
