epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,4360.86,0.75934,0.38923,0.81257,0.8158,0.63745,0.71792,0.46591,1.06724,0.80312,0.83004,0.006139,0.006139,0.006139
119,4396.3,0.7593,0.38892,0.81412,0.82005,0.64076,0.72848,0.47403,1.05507,0.78557,0.82968,0.006106,0.006106,0.006106
120,4431.93,0.76413,0.39307,0.81338,0.80912,0.65957,0.73358,0.48015,1.04404,0.7646,0.82793,0.006073,0.006073,0.006073
121,4467.33,0.75885,0.38681,0.8129,0.83429,0.64414,0.74188,0.48318,1.04456,0.77364,0.8287,0.00604,0.00604,0.00604
122,4503.02,0.76077,0.39076,0.81275,0.83382,0.64836,0.73973,0.48165,1.04843,0.74916,0.82998,0.006007,0.006007,0.006007
123,4538.51,0.76509,0.38997,0.81229,0.82401,0.63256,0.73025,0.47171,1.05711,0.77422,0.83099,0.005974,0.005974,0.005974
124,4574.08,0.7607,0.39004,0.81288,0.794,0.63107,0.72121,0.46594,1.05295,0.79566,0.83066,0.005941,0.005941,0.005941
125,4609.47,0.75088,0.38297,0.81271,0.84142,0.61091,0.71969,0.47037,1.04787,0.79062,0.83074,0.005908,0.005908,0.005908
126,4645.06,0.75163,0.38308,0.81078,0.82741,0.61705,0.71811,0.46968,1.05085,0.79343,0.83146,0.005875,0.005875,0.005875
127,4680.48,0.74753,0.38193,0.81264,0.81743,0.63532,0.72113,0.47063,1.04956,0.78602,0.83153,0.005842,0.005842,0.005842
128,4716.72,0.75234,0.38273,0.8103,0.8137,0.64211,0.72467,0.47557,1.04643,0.76825,0.83117,0.005809,0.005809,0.005809
129,4752.71,0.75526,0.38333,0.81207,0.83579,0.62862,0.722,0.47075,1.04799,0.77594,0.83039,0.005776,0.005776,0.005776
130,4788.55,0.75048,0.38178,0.81153,0.82239,0.63403,0.72535,0.47168,1.05269,0.75889,0.83026,0.005743,0.005743,0.005743
131,4823.96,0.7557,0.38323,0.81124,0.81002,0.62716,0.71701,0.46841,1.05778,0.77144,0.83076,0.00571,0.00571,0.00571
132,4859.5,0.74444,0.3786,0.81217,0.83607,0.62315,0.72113,0.47221,1.05662,0.77473,0.83079,0.005677,0.005677,0.005677
133,4894.87,0.75114,0.38406,0.81181,0.84051,0.61836,0.71848,0.47173,1.05681,0.77769,0.83106,0.005644,0.005644,0.005644
134,4930.44,0.75316,0.38266,0.81255,0.86095,0.61605,0.72798,0.47425,1.05727,0.76326,0.83101,0.005611,0.005611,0.005611
135,4965.8,0.74728,0.38016,0.81038,0.84312,0.62355,0.72848,0.47554,1.05365,0.78684,0.83025,0.005578,0.005578,0.005578
136,5001.39,0.74455,0.37835,0.80931,0.79718,0.65297,0.73136,0.47935,1.04815,0.7776,0.82988,0.005545,0.005545,0.005545
137,5037.04,0.74607,0.37514,0.80953,0.80392,0.64901,0.72629,0.48103,1.04848,0.78746,0.83008,0.005512,0.005512,0.005512
138,5072.39,0.73797,0.37554,0.80971,0.82165,0.64214,0.72843,0.47758,1.04766,0.78278,0.82958,0.005479,0.005479,0.005479
139,5107.94,0.74199,0.37565,0.81148,0.83958,0.61222,0.72181,0.47263,1.04957,0.7825,0.82991,0.005446,0.005446,0.005446
140,5144.08,0.74368,0.37822,0.80976,0.82349,0.62715,0.7202,0.47304,1.04499,0.79258,0.82921,0.005413,0.005413,0.005413
141,5180.08,0.74548,0.37601,0.8127,0.79628,0.63709,0.72113,0.47281,1.04582,0.79742,0.82869,0.00538,0.00538,0.00538
142,5215.61,0.73666,0.37601,0.81119,0.80093,0.63116,0.71923,0.4715,1.04895,0.80922,0.82903,0.005347,0.005347,0.005347
143,5251.32,0.73486,0.37457,0.81152,0.81758,0.62115,0.71558,0.47218,1.04834,0.81232,0.8285,0.005314,0.005314,0.005314
144,5286.79,0.73835,0.37299,0.80904,0.83083,0.6099,0.71453,0.47219,1.04485,0.82306,0.82861,0.005281,0.005281,0.005281
145,5322.25,0.73259,0.37259,0.81109,0.82878,0.61068,0.70606,0.46655,1.04863,0.83124,0.82917,0.005248,0.005248,0.005248
146,5357.62,0.73356,0.37095,0.80788,0.80254,0.62997,0.71296,0.46988,1.04857,0.8239,0.82901,0.005215,0.005215,0.005215
147,5393.16,0.73189,0.37158,0.80744,0.81321,0.61647,0.70945,0.46503,1.05655,0.82987,0.82974,0.005182,0.005182,0.005182
148,5428.55,0.73451,0.37163,0.80955,0.81403,0.61403,0.7086,0.46532,1.05441,0.83138,0.82982,0.005149,0.005149,0.005149
149,5464.12,0.72836,0.36945,0.81057,0.81807,0.61142,0.70954,0.46675,1.05173,0.83231,0.82974,0.005116,0.005116,0.005116
150,5499.61,0.73481,0.37201,0.80838,0.83271,0.6094,0.71509,0.46906,1.05052,0.82858,0.8295,0.005083,0.005083,0.005083
151,5535.58,0.72977,0.36942,0.80909,0.81975,0.60902,0.70983,0.46848,1.05113,0.82262,0.82953,0.00505,0.00505,0.00505
152,5572,0.72728,0.36905,0.80847,0.81977,0.61104,0.7092,0.46564,1.05425,0.82447,0.82947,0.005017,0.005017,0.005017
153,5608.11,0.73358,0.36947,0.80885,0.83141,0.61417,0.7084,0.4651,1.0546,0.82369,0.82961,0.004984,0.004984,0.004984
154,5643.61,0.72917,0.36666,0.80851,0.83681,0.61061,0.70974,0.46619,1.05542,0.81487,0.82992,0.004951,0.004951,0.004951
155,5679.22,0.72244,0.36505,0.80929,0.84296,0.60981,0.70824,0.46433,1.05321,0.8109,0.82946,0.004918,0.004918,0.004918
156,5714.69,0.73543,0.37103,0.80765,0.84079,0.61274,0.71387,0.46841,1.04884,0.79947,0.82906,0.004885,0.004885,0.004885
157,5750.29,0.72968,0.36726,0.81004,0.82831,0.61776,0.71634,0.47065,1.04645,0.7951,0.82914,0.004852,0.004852,0.004852
158,5785.72,0.72614,0.36559,0.80739,0.83226,0.62211,0.7187,0.47552,1.04552,0.79429,0.82913,0.004819,0.004819,0.004819
159,5821.46,0.7191,0.36406,0.80754,0.83395,0.62237,0.71645,0.47549,1.04665,0.79544,0.82941,0.004786,0.004786,0.004786
160,5856.78,0.73104,0.36757,0.80876,0.83759,0.61938,0.71699,0.47507,1.04741,0.79908,0.82979,0.004753,0.004753,0.004753
161,5892.38,0.71929,0.3666,0.80846,0.83597,0.61746,0.71703,0.47411,1.04706,0.79424,0.83003,0.00472,0.00472,0.00472
162,5927.93,0.72376,0.36285,0.80738,0.83658,0.61756,0.71619,0.47132,1.04848,0.8002,0.83038,0.004687,0.004687,0.004687
163,5963.31,0.71483,0.36122,0.8094,0.83368,0.61429,0.71359,0.46984,1.04971,0.80609,0.83039,0.004654,0.004654,0.004654
164,5999.05,0.71925,0.36047,0.80725,0.83446,0.61739,0.71583,0.47119,1.04905,0.8118,0.83046,0.004621,0.004621,0.004621
165,6034.73,0.71791,0.36239,0.80853,0.8383,0.61041,0.71311,0.47144,1.04846,0.81541,0.83022,0.004588,0.004588,0.004588
166,6070.75,0.7159,0.35998,0.80713,0.83315,0.60988,0.71269,0.47077,1.05031,0.8149,0.83041,0.004555,0.004555,0.004555
167,6106.51,0.70943,0.36025,0.80567,0.83091,0.61189,0.71118,0.46945,1.04978,0.81915,0.83068,0.004522,0.004522,0.004522
168,6142.3,0.71565,0.3582,0.80892,0.82741,0.61428,0.71227,0.47098,1.04814,0.82174,0.83077,0.004489,0.004489,0.004489
169,6177.78,0.71867,0.36096,0.80742,0.81721,0.61907,0.71182,0.47137,1.04779,0.81911,0.83056,0.004456,0.004456,0.004456
170,6213.44,0.7156,0.3573,0.80644,0.79879,0.62973,0.71363,0.47241,1.04682,0.8119,0.83048,0.004423,0.004423,0.004423
171,6249.34,0.71206,0.36122,0.8076,0.84887,0.59476,0.71212,0.47059,1.04816,0.81489,0.83054,0.00439,0.00439,0.00439
172,6285.29,0.71497,0.35683,0.80685,0.79697,0.6226,0.7148,0.4726,1.04793,0.8153,0.83027,0.004357,0.004357,0.004357
173,6320.74,0.70855,0.35341,0.80743,0.83338,0.59524,0.71214,0.47233,1.04806,0.82083,0.83054,0.004324,0.004324,0.004324
174,6356.37,0.70635,0.35735,0.80809,0.83506,0.59839,0.71126,0.47069,1.04864,0.81926,0.83071,0.004291,0.004291,0.004291
175,6391.62,0.70542,0.35401,0.80628,0.80629,0.61513,0.71241,0.47265,1.04638,0.82241,0.83048,0.004258,0.004258,0.004258
176,6427.1,0.7087,0.35857,0.80723,0.82185,0.60827,0.71238,0.47257,1.04828,0.82529,0.83076,0.004225,0.004225,0.004225
177,6462.31,0.70526,0.35423,0.80652,0.81861,0.60598,0.71104,0.47286,1.04746,0.82281,0.83042,0.004192,0.004192,0.004192
178,6497.79,0.70588,0.35642,0.80634,0.81253,0.6082,0.7114,0.47299,1.04672,0.82152,0.83008,0.004159,0.004159,0.004159
179,6533.09,0.70783,0.35436,0.80599,0.81476,0.6101,0.71152,0.47282,1.04655,0.82018,0.83002,0.004126,0.004126,0.004126
180,6568.6,0.70027,0.35413,0.80532,0.79948,0.61974,0.71087,0.47292,1.04536,0.82041,0.82992,0.004093,0.004093,0.004093
181,6603.95,0.70067,0.3515,0.80744,0.82716,0.59688,0.70834,0.47118,1.04504,0.81934,0.83005,0.00406,0.00406,0.00406
182,6639.53,0.70412,0.34979,0.80619,0.78214,0.61759,0.7057,0.47046,1.04589,0.81682,0.82993,0.004027,0.004027,0.004027
183,6674.89,0.69936,0.3529,0.80482,0.83168,0.59275,0.70521,0.47004,1.04556,0.81594,0.82991,0.003994,0.003994,0.003994
184,6710.49,0.69614,0.35014,0.80475,0.83166,0.59394,0.70512,0.47022,1.04725,0.81836,0.82994,0.003961,0.003961,0.003961
185,6746.48,0.69267,0.3484,0.80644,0.83392,0.59313,0.70395,0.47093,1.04654,0.81928,0.82995,0.003928,0.003928,0.003928
186,6782.64,0.69262,0.34729,0.80476,0.83065,0.59902,0.70444,0.46975,1.04581,0.82117,0.82978,0.003895,0.003895,0.003895
187,6818.22,0.70175,0.35217,0.80457,0.83128,0.59821,0.7051,0.47006,1.0451,0.81931,0.82989,0.003862,0.003862,0.003862
188,6854.19,0.68903,0.34741,0.80444,0.8283,0.60227,0.70611,0.47146,1.04396,0.81705,0.82959,0.003829,0.003829,0.003829
